"","ZZ.S.PIZZA...GRILL","X1.RICHMOND.TERRACE.STATEN.ISLAND.NY.10301","X.74.0751202","X40.642211"
"14282","JIA XIANG BAKERY","4401 8 AVENUE,BROOKLYN NY,11220",NA,NA
"14283","JI LI CHINESE RESTAURANT INC","1035 E 92ND ST,BROOKLYN NY,11236",NA,NA
"14284","JG MELON RESTAURANT","1291 3 AVENUE,MANHATTAN NY,10021",NA,NA
"14285","JG Mellon","89 MACDOUGAL ST,MANHATTAN NY,10012",NA,NA
"14286","JFK PIZZERIA","14621 ROCKAWAY BLVD,QUEENS NY,11436",NA,NA
"14287","JFK JERK CENTER","14121 ROCKAWAY BLVD,QUEENS NY,11436",NA,NA
"14288","JFK FRIED CHICKEN AND PIZZA","1998 2 AVENUE,MANHATTAN NY,10029",NA,NA
"14289","JFK FRIED CHICKEN","887 5TH AVE,BROOKLYN NY,11232",NA,NA
"14290","JEZERO CAFE","274 AVENUE X,BROOKLYN NY,11223",NA,NA
"14291","JEWISH THEOLOGICAL SEMINARY","3080 BROADWAY,MANHATTAN NY,10027",NA,NA
"14292","JEWISH GUILD FOR THE BLIND Cafe","15 WEST   65 STREET,MANHATTAN NY,10023",NA,NA
"14293","JEWEL'S CAFE","1183 PRESIDENT ST,BROOKLYN NY,11225",NA,NA
"14294","JEWEL BAKO","239 EAST    5 STREET,MANHATTAN NY,10003",NA,NA
"14295","JEUN JU KOREAN RESTAURANT","4011 150 STREET,QUEENS NY,11354",NA,NA
"14296","JET BLUE CAFETERIA","0 JFK INT'L AIRPORT,QUEENS NY,11430",NA,NA
"14297","JESUS TACO","1346 AMSTERDAM AVE,MANHATTAN NY,10027",NA,NA
"14298","JESUIT MISSION HOUSE KITCHEN","53 EAST   83 STREET,MANHATTAN NY,10028",NA,NA
"14299","JESSIE'S EXPRESS CAFE","411 8 AVENUE,MANHATTAN NY,10001",NA,NA
"14300","JESSI BAKERY","223 BUSHWICK AVENUE,BROOKLYN NY,11206",NA,NA
"14301","JES DISTINCTIVE CATERING INC","1438 E GUN HILL RD,BRONX NY,10469",NA,NA
"14302","JES COFFEE","47 MARKET ST,MANHATTAN NY,10002",NA,NA
"14303","JERUSALEM STEAKHOUSE","1319 AVENUE J,BROOKLYN NY,11230",NA,NA
"14304","JERUSALEM RESTAURANT","2715 BROADWAY,MANHATTAN NY,10025",NA,NA
"14305","JERUSALEM PIZZA","1424 AVENUE M,BROOKLYN NY,11230",NA,NA
"14306","JERUSALEM PITA HOT","2513 30 AVENUE,QUEENS NY,11102",NA,NA
"14307","JERUSALEM II PIZZA","1312 AVENUE J,BROOKLYN NY,11230",NA,NA
"14308","JERUSALEM CAFE","35 WEST   36 STREET,MANHATTAN NY,10018",NA,NA
"14309","JERSEY MIKE'S SUBS","938 3RD AVE,MANHATTAN NY,10022",NA,NA
"14310","JERSEY MIKE'S SUBS","80 MAIDEN LANE,MANHATTAN NY,10038",NA,NA
"14311","JERRY'S PIZZA","3430 BOSTON POST ROAD,BRONX NY,10469",NA,NA
"14312","JERRY'S PIZZA","2094 STARLING AVENUE,BRONX NY,10462",NA,NA
"14313","JERRY'S CANDY STORE","970 LONGWOOD AVE,BRONX NY,10459",NA,NA
"14314","JERRY'S 637 DINER","637 BAY STREET,STATEN ISLAND NY,10304",NA,NA
"14315","Jeromes","155 RIVINGTON ST,MANHATTAN NY,10002",NA,NA
"14316","JEROME'S PIZZA & PASTA","21 EAST BEDFORD PARK BOULEVARD E,BRONX NY,10468",NA,NA
"14317","JEROME AVENUE GRILL","2501 JEROME AVE,BRONX NY,10468",NA,NA
"14318","JERK PAN KUSINE","11302 SPRINGFIELD BLVD,QUEENS NY,11429",NA,NA
"14319","JERK PAN KUSINE","11308 SPRINGFIELD BLVD,QUEENS NY,11429",NA,NA
"14320","JERK HUT","23107 MERRICK BOULEVARD,QUEENS NY,11413",NA,NA
"14321","JEREMY'S ALE HOUSE","228 FRONT STREET,MANHATTAN NY,10038",NA,NA
"14322","JENTANA'S PIZZA","5102 FT HAMILTON PARKWAY,BROOKLYN NY,11219",NA,NA
"14323","JENNY'S ROTI SHOP","1262 CASTLE HILL AVENUE,BRONX NY,10462",NA,NA
"14324","JENNY COFFEE SHOP #2","233 KINGSTON AVE,BROOKLYN NY,11213",NA,NA
"14325","JENNY COFFEE SHOP","607 E 169TH ST,BRONX NY,10456",NA,NA
"14326","JENNIS DELI AND GRILL AND GROCERY","1810 MCDONALD AVE,BROOKLYN NY,11223",NA,NA
"14327","JENNIFER'S WAY BAKERY","263 EAST   10 STREET,MANHATTAN NY,10009",NA,NA
"14328","JENNIFER'S RESTAURANT","15341 HILLSIDE AVENUE,QUEENS NY,11432",NA,NA
"14329","JENNIFER CAFE","67 1 AVENUE,MANHATTAN NY,10003",NA,NA
"14330","JEN'S ROTI SHOP # 3","12328 ROCKAWAY BLVD,QUEENS NY,11420",NA,NA
"14331","JEN'S ROTI SHOP","825 FLATBUSH AVENUE,BROOKLYN NY,11226",NA,NA
"14332","JEN'S RESTAURANT","3110 EAST TREMONT AVENUE,BRONX NY,10461",NA,NA
"14333","JEN RESTAURANT","17823 JAMAICA AVE,QUEENS NY,11432",NA,NA
"14334","JEMZ RESTAURANT","1171 SAINT JOHNS PL,BROOKLYN NY,11213",NA,NA
"14335","JEKYLL PUB","91 7TH AVE S,MANHATTAN NY,10014",NA,NA
"14336","JEJU DO","16210 CROCHERON AVE,QUEENS NY,11358",NA,NA
"14337","JEFFREY'S GROCERY RESTAURANT & OYSTER BAR","172 WAVERLY PLACE,MANHATTAN NY,10014",NA,NA
"14338","JEFFERIES CAFE (5th Floor)","520 MADISON AVE,MANHATTAN NY,10022",NA,NA
"14339","JEEPNEY","201 FIRST AVE,MANHATTAN NY,10003",NA,NA
"14340","JEBON","15 ST MARKS PLACE,MANHATTAN NY,10003",NA,NA
"14341","JEANIE GIRLS","797 ALLERTON AVE,BRONX NY,10467",NA,NA
"14342","JEAN GEORGES","1 CENTRAL PARK WEST,MANHATTAN NY,10023",NA,NA
"14343","JEAN DANET FRENCH PASTRY","7526 5 AVENUE,BROOKLYN NY,11209",NA,NA
"14344","JEAN CLAUDE FRENCH BISTRO","1343 2 AVENUE,MANHATTAN NY,10021",NA,NA
"14345","JD INDIAN CUISINE","25601 HILLSIDE AVE,QUEENS NY,11004",NA,NA
"14346","JC MAR RESTAURANT","736 NOSTRAND AVENUE,BROOKLYN NY,11216",NA,NA
"14347","JC GARDEN","9718 63 ROAD,QUEENS NY,11374",NA,NA
"14348","JC DESSERT","4721 90TH ST,QUEENS NY,11373",NA,NA
"14349","JB CRISPY PANCAKE","13335 ROOSEVELT AVE,QUEENS NY,11354",NA,NA
"14350","JAZZY WEST INDIAN AND AMERICAN RESTAURANT","586 ALBANY AVE,BROOKLYN NY,11203",NA,NA
"14351","JAZZ ON COLUMBUS CIRCLE","940 8TH AVE,MANHATTAN NY,10019",NA,NA
"14352","JAYSE CATERING","261 HURON STREET,BROOKLYN NY,11222",NA,NA
"14353","JAYS RESTAURANT","16568 BAISLEY BOULEVARD,QUEENS NY,11434",NA,NA
"14354","JAYA","90 BAXTER ST,MANHATTAN NY,10013",NA,NA
"14355","JAY'S PLACE","5782 MOSHOLU AVENUE,BRONX NY,10471",NA,NA
"14356","JAX INN DINER","72-12 NORTHERN BOULEVARD,QUEENS NY,11372",NA,NA
"14357","JAVELINA","119 E 18TH ST,MANHATTAN NY,10003",NA,NA
"14358","JAVA VILLAGE","8610 JUSTICE AVENUE,QUEENS NY,11373",NA,NA
"14359","JAVA RESTAURANT","455 7TH AVENUE,BROOKLYN NY,11215",NA,NA
"14360","JAVA MAMA","484 UNION AVE,BROOKLYN NY,11211",NA,NA
"14361","JAVA GIRL","348 EAST   66 STREET,MANHATTAN NY,10065",NA,NA
"14362","JAVA DAY","4358 162ND ST,QUEENS NY,11358",NA,NA
"14363","JAVA DAY","16009 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"14364","JASSI'S WORLD FAMOUS DELI & GROCERY","4344 21 STREET,QUEENS NY,11101",NA,NA
"14365","JASSI'S FINE INDIAN CUISINE","27111 UNION TURNPIKE,QUEENS NY,11040",NA,NA
"14366","JASPER'S TAPHOUSE & KITCHEN","761 9TH AVE,MANHATTAN NY,10019",NA,NA
"14367","JASMIN LOUNGE","2550 STEINWAY STREET,QUEENS NY,11103",NA,NA
"14368","JASLOWICZANKA POLISH BAKERY","163 NASSAU AVENUE,BROOKLYN NY,11222",NA,NA
"14369","JARS BY DANI","540 6TH AVE,MANHATTAN NY,10011",NA,NA
"14370","JARDIN DE CHINA REST","3737 JUNCTION BOULEVARD,QUEENS NY,11368",NA,NA
"14371","JAQUELINE'S BAKERY BAR RESTAURANT","1201 MANOR AVE,BRONX NY,10472",NA,NA
"14372","JAPONICA RESTAURANT","90 UNIVERSITY PL,MANHATTAN NY,10003",NA,NA
"14373","JAPAS 38","9 EAST   38 STREET,MANHATTAN NY,10016",NA,NA
"14374","JAPANESE CREPE S&N","4715 8TH AVE,BROOKLYN NY,11220",NA,NA
"14375","JANG BAK BBQ","3612 UNION ST,QUEENS NY,11354",NA,NA
"14376","JANEYDI BAKERY","524 MORRIS AVENUE,BRONX NY,10451",NA,NA
"14377","JANELLE'S CARIBBEAN AMERICAN CUISINE & BAR","671 WASHINGTON AVENUE,BROOKLYN NY,11238",NA,NA
"14378","JANE STREET HOTEL","113 JANE STREET,MANHATTAN NY,10014",NA,NA
"14379","JANE MOTORCYCLE","396 WYTHE AVE,BROOKLYN NY,11249",NA,NA
"14380","JANE","100 WEST HOUSTON STREET,MANHATTAN NY,10012",NA,NA
"14381","JANCHI NY","17104 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"14382","JAN'S","1414 AVENUE OF THE AMERICAS,MANHATTAN NY,10019",NA,NA
"14383","JAMROCK CAFE","1205 COLLEGE AVENUE,BRONX NY,10456",NA,NA
"14384","JAMEX SPORTS BAR","3447 BAYCHESTER AVE,BRONX NY,10469",NA,NA
"14385","JAMESONS PUB","421 BEACH 129 STREET,QUEENS NY,11694",NA,NA
"14386","JAMESON'S BAR AND RESTAURANT","975 2ND AVE,MANHATTAN NY,10022",NA,NA
"14387","JAMES RESTAURANT","605 CARLTON AVENUE,BROOKLYN NY,11238",NA,NA
"14388","JAMES BROWN","355 W 116TH ST,MANHATTAN NY,10026",NA,NA
"14389","JAMBA JUICE","321 5 AVENUE,MANHATTAN NY,10016",NA,NA
"14390","JAMBA JUICE","500 5 AVENUE,MANHATTAN NY,10110",NA,NA
"14391","JAMBA JUICE","238 7 AVENUE,MANHATTAN NY,10011",NA,NA
"14392","JAMBA JUICE","625 8 AVENUE,MANHATTAN NY,10018",NA,NA
"14393","JAMBA JUICE","1580 BROADWAY,MANHATTAN NY,10036",NA,NA
"14394","JAMBA JUICE","10 COLUMBUS CIRCLE,MANHATTAN NY,10019",NA,NA
"14395","JAMBA JUICE","95 E HOUSTON ST,MANHATTAN NY,10002",NA,NA
"14396","JAMBA JUICE","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"14397","JAMBA JUICE","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"14398","JAMBA JUICE","0 PENN STATION,MANHATTAN NY,10001",NA,NA
"14399","JAMBA JUICE","30 ROCKEFELLER PLAZA,MANHATTAN NY,10112",NA,NA
"14400","JAMBA JUICE","88 WEST BROADWAY,MANHATTAN NY,10007",NA,NA
"14401","JAMAO COFFEE SHOP RESTAURANT","17716 LIBERTY AVENUE,QUEENS NY,11433",NA,NA
"14402","JAMAICAN ROSE CUISINE","19917 MURDOCK AVENUE,QUEENS NY,11412",NA,NA
"14403","JAMAICAN FLAVORS","22409 141ST AVE,QUEENS NY,11413",NA,NA
"14404","JAMAICAN FLAVORS","11706 FARMERS BOULEVARD,QUEENS NY,11412",NA,NA
"14405","JAMAICAN FLAVORS","14795 FARMERS BOULEVARD,QUEENS NY,11434",NA,NA
"14406","JAMAICAN FLAVORS","16417 JAMAICA AVENUE,QUEENS NY,11432",NA,NA
"14407","JAMAICAN FLAVORS","13441 SPRINGFIELD BOULEVARD,QUEENS NY,11413",NA,NA
"14408","JAMAICA ONE STOP RESTAURANT","636 EAST  187 STREET,BRONX NY,10458",NA,NA
"14409","JAMAICA MULTI PLEX CINEMAS","15902 JAMAICA AVENUE,QUEENS NY,11432",NA,NA
"14410","JAMAICA HILL TOP RESTAURANT","1501 FULTON STREET,BROOKLYN NY,11216",NA,NA
"14411","JAMAICA GRILL RESTAURANT & CATERERS","321 NOSTRAND AVENUE,BROOKLYN NY,11216",NA,NA
"14412","JAMAICA FISH MARKET","8802 VAN WYCK EXPRESSWAY,QUEENS NY,11418",NA,NA
"14413","JAMAICA BREEZE RESTAURANT","23202 MERRICK BLVD,QUEENS NY,11413",NA,NA
"14414","JAMAICA BREEZE NYC","10302 ASTORIA BLVD,QUEENS NY,11369",NA,NA
"14415","JAM ROCK","1009 RUTLAND ROAD,BROOKLYN NY,11212",NA,NA
"14416","JALOPY TAVERN","317 COLUMBIA STREET,BROOKLYN NY,11231",NA,NA
"14417","JALOPY","315 COLUMBIA STREET,BROOKLYN NY,11231",NA,NA
"14418","JALLOH FAMILY RESTAURANT","3396 3 AVENUE,BRONX NY,10456",NA,NA
"14419","JALISCO TACO'S","214 ST ANNS AVENUE,BRONX NY,10454",NA,NA
"14420","JALAPENOS MEXICAN","5714 5TH AVE,BROOKLYN NY,11220",NA,NA
"14421","JALAPENO KING","719 5TH AVE,BROOKLYN NY,11215",NA,NA
"14422","JALAPENO DELI","1629 LEXINGTON AVENUE,MANHATTAN NY,10029",NA,NA
"14423","JALAN DELICIOUS FOOD","16905 JAMAICA AVE,QUEENS NY,11432",NA,NA
"14424","JAKE'S WAYBACK BURGERS","870 REMSEN AVE,BROOKLYN NY,11236",NA,NA
"14425","JAKE'S STEAKHOUSE","6031 BROADWAY,BRONX NY,10471",NA,NA
"14426","JAKE'S SALOON","875 10 AVENUE,MANHATTAN NY,10019",NA,NA
"14427","JAKE'S SALOON","202 9 AVENUE,MANHATTAN NY,10011",NA,NA
"14428","JAKE'S SALOON","206 WEST   23 STREET,MANHATTAN NY,10011",NA,NA
"14429","JAKE'S DILEMMA","430 AMSTERDAM AVENUE,MANHATTAN NY,10024",NA,NA
"14430","JAKE'S CAFE EMPLOYEES CAFETERIA AT JAVED CENTER","655 W 34TH ST,MANHATTAN NY,10001",NA,NA
"14431","JAIYA THAI ORIENTAL RESTAURANT","396 THIRD AVENUE,MANHATTAN NY,10016",NA,NA
"14432","JAIYA THAI & ORIENTAL RESTAURANT","1553 2 AVENUE,MANHATTAN NY,10028",NA,NA
"14433","JAI DEE RESTAURANT","420 7 AVENUE,BROOKLYN NY,11215",NA,NA
"14434","JAHN'S RESTAURANT","8104 37 AVENUE,QUEENS NY,11372",NA,NA
"14435","JAHLOOKOVER US","215 E 170TH ST,BRONX NY,10456",NA,NA
"14436","JAHLOOKOVA","1962 MADISON AVENUE,MANHATTAN NY,10035",NA,NA
"14437","JAHBREW COFFEE & TEA","1491 FLATBUSH AVE,BROOKLYN NY,11210",NA,NA
"14438","JAGERHAUS GASTROPUB","1516 149TH ST,QUEENS NY,11357",NA,NA
"14439","JAGALCHI  SUSHI","3502 154TH ST,QUEENS NY,11354",NA,NA
"14440","JADORE CAKES","986 WINTHROP STREET,BROOKLYN NY,11212",NA,NA
"14441","JADO SUSHI","2110 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",NA,NA
"14442","JADIS RESTAURANT","42 RIVINGTON STREET,MANHATTAN NY,10002",NA,NA
"14443","JADE STAR KITCHEN","7008 18 AVENUE,BROOKLYN NY,11204",NA,NA
"14444","JADE SENECA ORIENTAL RESTAURANT","688 SENECA AVENUE,QUEENS NY,11385",NA,NA
"14445","JADE PALACE","163 EINSTEIN LOOP,BRONX NY,10475",NA,NA
"14446","JADE LINDEN RESTAURANT","7806 LINDEN BOULEVARD,QUEENS NY,11414",NA,NA
"14447","JADE JOY","1642 BRUCKNER BLVD,BRONX NY,10473",NA,NA
"14448","JADE ISLAND RESTAURANT","2845 RICHMOND AVENUE,STATEN ISLAND NY,10314",NA,NA
"14449","JADE GARDEN","4028 BROADWAY,MANHATTAN NY,10032",NA,NA
"14450","JADE GARDEN","17012 HILLSIDE AVENUE,QUEENS NY,11432",NA,NA
"14451","JADE GARDEN","11103 LEFFERTS BLVD,QUEENS NY,11420",NA,NA
"14452","JADE GARDEN","9627 LINDEN BLVD,QUEENS NY,11417",NA,NA
"14453","JADE FOOD","6223 8 AVENUE,BROOKLYN NY,11220",NA,NA
"14454","JADE EATERY AND LOUNGE","1 STATION SQUARE,QUEENS NY,11375",NA,NA
"14455","JADE BAMBOO","6472 DRY HARBOR RD,QUEENS NY,11379",NA,NA
"14456","JADE ASIAN RESTAURANT","13628 39 AVENUE,QUEENS NY,11354",NA,NA
"14457","JADE ASIAN EXPRESS INC","1641 WOODBINE ST,QUEENS NY,11385",NA,NA
"14458","JADE ASIAN BISTRO","331 NEW DORP LN,STATEN ISLAND NY,10306",NA,NA
"14459","JACQUES TORRES ICE CREAM","89 E 42 ST,MANHATTAN NY,10017",NA,NA
"14460","JACQUES TORRES CHOCOLATE","30 ROCKEFELLER PLAZA,MANHATTAN NY,10112",NA,NA
"14461","JACQUES 1534","20 PRINCE STREET,MANHATTAN NY,10012",NA,NA
"14462","JACQUELINE'S BAKERY RESTAURANT","1579 WESTCHESTER AVE,BRONX NY,10472",NA,NA
"14463","JACQUE'S CAFE","204 EAST   85 STREET,MANHATTAN NY,10028",NA,NA
"14464","JACOBI TOWERS CAFE","1400 PELHAM PARKWAY SOUTH,BRONX NY,10461",NA,NA
"14465","JACOB'S PICKLES","509 AMSTERDAM AVENUE,MANHATTAN NY,10024",NA,NA
"14466","JACOB SOUL FOOD RESTAURANT","373 LENOX AVENUE,MANHATTAN NY,10027",NA,NA
"14467","JACOB RESTAURANT","2695 FEDERICK DOUGLAS BLVD,MANHATTAN NY,10030",NA,NA
"14468","JACKSON HOUSE RESTAURANT","8214 37 AVENUE,QUEENS NY,11372",NA,NA
"14469","JACKSON HOLE","6935 ASTORIA BOULEVARD,BRONX NY,11370",NA,NA
"14470","JACKSON HOLE","3501 BELL BOULEVARD,QUEENS NY,11361",NA,NA
"14471","JACKSON HOLE","517 COLUMBUS AVENUE,MANHATTAN NY,10024",NA,NA
"14472","JACKSON HOLE","232 EAST   64 STREET,MANHATTAN NY,10065",NA,NA
"14473","JACKSON HOLE","521 THIRD AVENUE,MANHATTAN NY,10016",NA,NA
"14474","JACKSON DINER INDIAN CUISINE","3747 74 STREET,QUEENS NY,11372",NA,NA
"14475","JACKSON DINER","72 UNIVERSITY PLACE,MANHATTAN NY,10003",NA,NA
"14476","JACKS COFFEE","140 W 23RD ST,MANHATTAN NY,10011",NA,NA
"14477","JACKS COFFEE","425 WEST   13 STREET,MANHATTAN NY,10014",NA,NA
"14478","JACKS ALE HOUSE","3946 SKILLMAN AVENUE,QUEENS NY,11104",NA,NA
"14479","JACKIE'S WEST INDIAN BAKERY","1203 EAST  233 STREET,BRONX NY,10466",NA,NA
"14480","JACKIE'S","1084 BAY STREET,STATEN ISLAND NY,10305",NA,NA
"14481","JACKFRUIT GARDEN","8327 PARSONS BLVD,QUEENS NY,11432",NA,NA
"14482","JACKBAR","143 HAVEMEYER STREET,BROOKLYN NY,11211",NA,NA
"14483","JACK'S WIFE FREDA","50 CARMINE ST,MANHATTAN NY,10014",NA,NA
"14484","JACK'S WIFE FREDA","224 LAFAYETTE STREET,MANHATTAN NY,10012",NA,NA
"14485","JACK'S STIR BREW COFFEE","10 DOWNING STREET,MANHATTAN NY,10014",NA,NA
"14486","JACK'S STIR BREW COFFEE","222 FRONT STREET,MANHATTAN NY,10038",NA,NA
"14487","JACK'S SLIDERS AND SUSHI","171 3 AVENUE,MANHATTAN NY,10003",NA,NA
"14488","JACK'S RESTAURANT & BAR","147 WEST   40 STREET,MANHATTAN NY,10018",NA,NA
"14489","JACK'S PIZZA & PASTA","21249 26 AVENUE,QUEENS NY,11360",NA,NA
"14490","JACK'S COFFEE","138 WEST 10 STREET,MANHATTAN NY,10014",NA,NA
"14491","JACK THE HORSE TAVERN","66 HICKS STREET,BROOKLYN NY,11201",NA,NA
"14492","JACK STUDIOS","601 WEST   26 STREET,MANHATTAN NY,10001",NA,NA
"14493","JACK RUSSELL'S PUB","1591 2 AVENUE,MANHATTAN NY,10028",NA,NA
"14494","JACK DOYLES PUB & RESTAURANT","240 WEST   35 STREET,MANHATTAN NY,10001",NA,NA
"14495","JACK DEMSEY'S PUB","36 WEST   33 STREET,MANHATTAN NY,10001",NA,NA
"14496","JACK & NELLIE'S","10825 ASCAN AVENUE,QUEENS NY,11375",NA,NA
"14497","JACK & HENRY POPCORN(BOWTIE CINEMAS)","260 W 23RD ST,MANHATTAN NY,10011",NA,NA
"14498","JAC MAO CHINESE CUISINE","1771 HYLAN BLVD,STATEN ISLAND NY,10305",NA,NA
"14499","J&V FAMOUS PIZZA","6322 18 AVENUE,BROOKLYN NY,11204",NA,NA
"14500","J'S WONG","717 FRANKLIN AVE,BROOKLYN NY,11238",NA,NA
"14501","J'S ON THE BAY","1189 BAY STREET,STATEN ISLAND NY,10305",NA,NA
"14502","J.R'S CABARET","1625 EAST  233 STREET,BRONX NY,10466",NA,NA
"14503","J.J. BUBBLES","7912 THIRD AVENUE,BROOKLYN NY,11209",NA,NA
"14504","J.E. BAKERY","743 ASTOR AVENUE,BRONX NY,10467",NA,NA
"14505","J.D.'S SALOON BAR","20811 35 AVENUE,QUEENS NY,11361",NA,NA
"14506","J. RESTAURANT","2479 FREDERICK DOUGLAS BOULEVARD,MANHATTAN NY,10027",NA,NA
"14507","J-M PIZZA II","1323 AVENUE U,BROOKLYN NY,11229",NA,NA
"14508","J R SUSHI","86A W BROADWAY,MANHATTAN NY,10007",NA,NA
"14509","J P MORGAN CHASE","270 PARK AVENUE,MANHATTAN NY,10017",NA,NA
"14510","J J SPORT RESTAURANT","545 E 183RD ST,BRONX NY,10458",NA,NA
"14511","J J NOODLE","19 HENRY STREET,MANHATTAN NY,10002",NA,NA
"14512","J EAST","175 3 AVENUE,MANHATTAN NY,10003",NA,NA
"14513","J AND L DELI","682 5 AVENUE,BROOKLYN NY,11215",NA,NA
"14514","J AND D PIZZA","9853 63 ROAD,QUEENS NY,11374",NA,NA
"14515","J AND B PIZZERIA","2220 FOREST AVENUE,STATEN ISLAND NY,10303",NA,NA
"14516","J + B CAFE","302 7TH ST,BROOKLYN NY,11215",NA,NA
"14517","J & S PIZZA","24435 MERRICK BOULEVARD,QUEENS NY,11422",NA,NA
"14518","J & R WEST INDIAN RESTAURANT","294 ROGERS AVENUE,BROOKLYN NY,11225",NA,NA
"14519","J & R PIZZERIA NO. 2","133 MCCLEAN AVENUE,STATEN ISLAND NY,10305",NA,NA
"14520","J & R PIZZA","1916 KINGS HIGHWAY,BROOKLYN NY,11229",NA,NA
"14521","J & M PIZZA","263 BEACH   20 STREET,QUEENS NY,11691",NA,NA
"14522","J & M KELLYS JAMAICAN & AMERICAN RESTAURANT","11823 GUY R BREWER BLVD,QUEENS NY,11434",NA,NA
"14523","J & M BAKERY","3010 36 AVENUE,QUEENS NY,11106",NA,NA
"14524","J & LEE'S DELI","214 E 188TH ST,BRONX NY,10458",NA,NA
"14525","J & JOE DELI & GROCERY","8239 164 STREET,QUEENS NY,11432",NA,NA
"14526","J & J RESTAURANT & CUCHIFRITOS","718 EAST TREMONT AVENUE,BRONX NY,10457",NA,NA
"14527","J & J HOT FOOD AND SALAD","4916 FORT HAMILTON PARKWAY,BROOKLYN NY,11219",NA,NA
"14528","J & C SEAFOOD","11210 FARMERS BOULEVARD,QUEENS NY,11412",NA,NA
"14529","J & C DELICIAS","3761 79TH ST,QUEENS NY,11372",NA,NA
"14530","J & B YUMMY PIZZA","5507 5TH AVE,BROOKLYN NY,11220",NA,NA
"14531","J 'S PIZZA","98 7 AVENUE,MANHATTAN NY,10011",NA,NA
"14532","IZALCO RESTAURANT","6405 ROOSEVELT AVENUE,QUEENS NY,11377",NA,NA
"14533","IZAKAYA NOMAD","13 W 26TH ST,MANHATTAN NY,10010",NA,NA
"14534","IVY STAR BAR & RESTAURANT","133 IRVING AVENUE,BROOKLYN NY,11237",NA,NA
"14535","IVY JUICE BAR","800 E 149TH ST,BRONX NY,10455",NA,NA
"14536","IVY","944 8 AVENUE,MANHATTAN NY,10019",NA,NA
"14537","IVORY DOS","201 W 145TH ST,MANHATTAN NY,10039",NA,NA
"14538","IVANA'S DELI AND GROCERY LLC","5117 AVENUE U,BROOKLYN NY,11234",NA,NA
"14539","IVANA PIZZA","2373 ARTHUR AVENUE,BRONX NY,10458",NA,NA
"14540","IVAN RAMEN SLURP SHOP","600 11TH AVENUE,MANHATTAN NY,10036",NA,NA
"14541","IVAN RAMEN","25 CLINTON ST,MANHATTAN NY,10002",NA,NA
"14542","ITZ FIRE","24203 NORTHERN BLVD,QUEENS NY,11363",NA,NA
"14543","ITTADI GARDEN & GRILL","7307 37TH RD,QUEENS NY,11372",NA,NA
"14544","ITHAKA","308 EAST   86 STREET,MANHATTAN NY,10028",NA,NA
"14545","ITALY PIZZA","800 MANHATTAN AVE,BROOKLYN NY,11222",NA,NA
"14546","ITALIANISSIMO RISTORANTE","307 EAST   84 STREET,MANHATTAN NY,10028",NA,NA
"14547","ITALIANISSIMO RESTAURANT CAFE BAR","107 MCCLEAN AVENUE,STATEN ISLAND NY,10305",NA,NA
"14548","ITALIANA CREMOSA PIZZERIA & RESTAURANT","11011 101ST AVE,QUEENS NY,11419",NA,NA
"14549","ITALIAN VILLAGE RESTAURANT PIZZERIA","1526 1 AVENUE,MANHATTAN NY,10075",NA,NA
"14550","ITALIAN PIZZA","904 MORRIS AVENUE,BRONX NY,10451",NA,NA
"14551","ITALIAN PASSION CAFE & PIZZA RESTAURANT","842 FRANKLIN AVENUE,BROOKLYN NY,11225",NA,NA
"14552","ITALIAN FOOD CENTER","161 MULBERRY STREET,MANHATTAN NY,10013",NA,NA
"14553","ITALIAN AFFAIR","3456 48 STREET,QUEENS NY,11101",NA,NA
"14554","ITALIA PIZZA","307 KINGS HIGHWAY,BROOKLYN NY,11223",NA,NA
"14555","ITAL KITCHEN","1032 UNION STREET,BROOKLYN NY,11225",NA,NA
"14556","ITAL FUSION","4705 CHURCH AVENUE,BROOKLYN NY,11203",NA,NA
"14557","ITAL FUSION","2085 NOSTRAND AVE,BROOKLYN NY,11210",NA,NA
"14558","IT'Z ALL 4 U","20-01 NEW HAVEN AVE,QUEENS NY,11691",NA,NA
"14559","ISTANBUL TURKISH","2202 86TH ST,BROOKLYN NY,11214",NA,NA
"14560","ISTANBUL RESTAURANT","1715 EMMONS AVENUE,BROOKLYN NY,11235",NA,NA
"14561","ISTANBUL PARK","293 7 AVENUE,BROOKLYN NY,11215",NA,NA
"14562","ISTANBUL KITCHEN","535 86TH ST,BROOKLYN NY,11209",NA,NA
"14563","ISTANBUL KEBAB HOUSE","712 9TH AVE,MANHATTAN NY,10019",NA,NA
"14564","ISTANBUL GRILL","310 WEST   14 STREET,MANHATTAN NY,10014",NA,NA
"14565","ISTANBUL CAFE OF WHITE PLAINS","1905 WHITE PLAINS ROAD,BRONX NY,10462",NA,NA
"14566","ISOLA","994 COLUMBUS AVENUE,MANHATTAN NY,10025",NA,NA
"14567","ISOHAMA","1666 3 AVENUE,MANHATTAN NY,10128",NA,NA
"14568","ISLE OF SKYE","482504 DRIGGS AVENUE,BROOKLYN NY,11211",NA,NA
"14569","ISLE OF CAPRI RESTURANT","1028 3 AVENUE,MANHATTAN NY,10065",NA,NA
